model,idiom,language,cluster
LaBSE,Respect your elders,English,41
LaBSE,rose,English,14
LaBSE,Hit below the belt,English,0
LaBSE,fib,English,18
LaBSE,white lie,English,32
LaBSE,bustling with activity,English,46
LaBSE,the height of prosperity,English,6
LaBSE,shooting the breeze,English,27
LaBSE,chewing the fat,English,29
LaBSE,Rosy-cheeked,English,21
LaBSE,Peaches and cream complexion,English,16
LaBSE,floral print fabric,English,6
LaBSE,chintz,English,18
LaBSE,To tell tall tales,English,44
LaBSE,To shoot the bull,English,44
LaBSE,drug addict,English,20
LaBSE,junkie,English,20
LaBSE,opium eater,English,29
LaBSE,take no notice,English,5
LaBSE,Homesickness,English,39
LaBSE,The tug of one's roots,English,41
LaBSE,Blood is thicker than water,English,19
LaBSE,rose garden,English,32
LaBSE,paradise garden,English,28
LaBSE,the whole kit and caboodle,English,16
LaBSE,a horde of pests,English,11
LaBSE,the whole family,English,42
LaBSE,utter nonsense,English,11
LaBSE,Cut off your family jewels,English,38
LaBSE,End your bloodline,English,34
LaBSE,the house is on fire (indicating a crisis),English,45
LaBSE,family in ruins,English,38
LaBSE,domestic squabble,English,39
LaBSE,good wife,English,38
LaBSE,perfect homemaker,English,39
LaBSE,homewrecker,English,39
LaBSE,pot stirrer,English,13
LaBSE,A house is not a home without a woman,English,5
LaBSE,Home is where the wife is,English,39
LaBSE,pseudo-intellectual,English,11
LaBSE,wannabe intellectual,English,11
LaBSE,stoner,English,20
LaBSE,pathological liar,English,11
LaBSE,Set a trap,English,34
LaBSE,burn a hole in one's pocket,English,41
LaBSE,break the bank,English,23
LaBSE,slow as a snail,English,10
LaBSE,Hillbilly,English,14
LaBSE,village idiot,English,11
LaBSE,tomboy,English,14
LaBSE,wild child,English,32
LaBSE,spitfire,English,27
LaBSE,walking newspaper,English,6
LaBSE,newsmonger,English,20
LaBSE,gossip mill,English,13
LaBSE,slum,English,14
LaBSE,tear into someone,English,17
LaBSE,hot water,English,19
LaBSE,under a bad star,English,28
LaBSE,get tangled up,English,36
LaBSE,Dig in one's heels,English,41
LaBSE,struck dumb,English,2
LaBSE,speechless,English,1
LaBSE,groan,English,30
LaBSE,moan in pain,English,46
LaBSE,Naming a blind man 'Eagle Eye',English,4
LaBSE,Calling a bald man 'Curly',English,3
LaBSE,Misery loves company,English,49
LaBSE,Cook the books,English,34
LaBSE,Fudge the numbers,English,34
LaBSE,Patch it up,English,34
LaBSE,to the letter,English,22
LaBSE,word for word,English,15
LaBSE,Light in the darkness,English,0
LaBSE,Ray of hope,English,49
LaBSE,Too lazy to eat what's dangling from one's nose,English,25
LaBSE,Lazier than a sloth,English,10
LaBSE,Pay no mind,English,5
LaBSE,Living in the lap of luxury,English,0
LaBSE,Taking life easy,English,34
LaBSE,foolhardy,English,48
LaBSE,Laying low to regroup,English,0
LaBSE,loose cannon,English,13
LaBSE,a law unto himself,English,24
LaBSE,turning over a new leaf,English,23
LaBSE,making amends,English,7
LaBSE,Light of one's life,English,40
LaBSE,wolf down,English,43
LaBSE,bolt one's food,English,29
LaBSE,devour greedily,English,29
LaBSE,voracious consumer,English,20
LaBSE,Getting one's ducks in a row,English,41
LaBSE,Tidy up,English,34
LaBSE,Put things in order,English,34
LaBSE,Running a tight ship,English,0
LaBSE,Living within one's means,English,0
LaBSE,a dog's life,English,43
LaBSE,wasted existence,English,11
LaBSE,From rags to riches,English,0
LaBSE,From zero to hero,English,0
LaBSE,bolt down,English,12
LaBSE,gobble up in big bites,English,9
LaBSE,potpourri,English,14
LaBSE,melange,English,12
LaBSE,still in diapers,English,33
LaBSE,closing the stable door after the horse has bolted,English,25
LaBSE,Lay the groundwork,English,34
LaBSE,Break new ground,English,34
LaBSE,Get the ball rolling,English,34
LaBSE,root out,English,12
LaBSE,nip in the bud,English,9
LaBSE,cut off at the roots,English,9
LaBSE,Off to a bad start,English,0
LaBSE,Snag from the outset,English,0
LaBSE,Foul up from the get-go,English,0
LaBSE,Follow in one's footsteps,English,41
LaBSE,Walk in someone's shoes,English,17
LaBSE,To nod in agreement,English,44
LaBSE,To go along with,English,44
LaBSE,to the tee,English,22
LaBSE,Plain English,English,21
LaBSE,In layman's terms,English,33
LaBSE,Twilight years,English,40
LaBSE,Sunset of life,English,40
LaBSE,a pile of crap,English,13
LaBSE,a load of rubbish,English,11
LaBSE,dullard,English,18
LaBSE,useless as a chocolate teapot,English,10
LaBSE,Empty shell,English,21
LaBSE,Like a natural bleach,English,10
LaBSE,Cleansing with earth,English,0
LaBSE,lowlife,English,1
LaBSE,a weed,English,18
LaBSE,A pearl in the mud,English,3
LaBSE,A rose among thorns,English,3
LaBSE,a nobody,English,24
LaBSE,John Doe,English,8
LaBSE,meek as a lamb,English,10
LaBSE,gentle giant,English,28
LaBSE,Back-alley physician,English,21
LaBSE,sourpuss,English,18
LaBSE,ignorant as a cow,English,10
LaBSE,milk of human kindness,English,28
LaBSE,chicken scratch (for illegible writing),English,45
LaBSE,not the sharpest knife in the drawer (for foolishness),English,45
LaBSE,a drop in the bucket for redemption,English,3
LaBSE,token gesture,English,6
LaBSE,Create an uproar,English,34
LaBSE,in a tangle,English,33
LaBSE,there's a catch,English,36
LaBSE,in two minds,English,33
LaBSE,full of doubt,English,46
LaBSE,goof up,English,12
LaBSE,start a fight,English,23
LaBSE,spoiled brat,English,11
LaBSE,throwing a tantrum,English,30
LaBSE,whining child,English,32
LaBSE,a maze,English,14
LaBSE,a labyrinth,English,14
LaBSE,a Gordian knot,English,13
LaBSE,labyrinth,English,14
LaBSE,maze,English,14
LaBSE,puzzle without an exit,English,5
LaBSE,lost in a maze,English,9
LaBSE,at sixes and sevens,English,16
LaBSE,chubby-cheeked,English,48
LaBSE,round-faced,English,26
LaBSE,commotion,English,30
LaBSE,create confusion,English,23
LaBSE,Fishing in troubled waters,English,19
LaBSE,"When the cat's away, the mice will play",English,25
LaBSE,Dodging a bullet,English,34
LaBSE,A tangled web,English,21
LaBSE,A can of worms,English,13
LaBSE,Muddy the waters,English,19
LaBSE,prodigal son,English,32
LaBSE,uncultured,English,1
LaBSE,ignoramus,English,1
LaBSE,Bed of roses,English,21
LaBSE,a little tipsy,English,32
LaBSE,slightly buzzed,English,32
LaBSE,brainwashing factory,English,6
LaBSE,indoctrination mill,English,11
LaBSE,Slip away in the confusion,English,0
LaBSE,Weasel out of something,English,17
LaBSE,retire to one's room in a huff,English,9
LaBSE,sulking corner,English,13
LaBSE,Live from paycheck to paycheck,English,0
LaBSE,cheek,English,18
LaBSE,nerve,English,1
LaBSE,sauce,English,7
LaBSE,Drowning in a teacup,English,3
LaBSE,to bite the dust,English,12
LaBSE,to take a licking,English,12
LaBSE,Prologue,English,7
LaBSE,Opening gambit,English,21
LaBSE,go off on a tangent,English,9
LaBSE,Jumping on the bandwagon,English,0
LaBSE,Child bride tradition,English,38
LaBSE,easy touch,English,32
LaBSE,soft touch,English,32
LaBSE,open-handed lender,English,20
LaBSE,Bickering like cats and dogs,English,10
LaBSE,idle chit-chat,English,11
LaBSE,Sit tight,English,34
LaBSE,Rooted to the spot,English,0
LaBSE,snare,English,18
LaBSE,a ploy to deceive,English,11
LaBSE,To pocket money,English,44
LaBSE,To help oneself to,English,44
LaBSE,madding crowd,English,11
LaBSE,sea of people,English,19
LaBSE,Blowing smoke,English,27
LaBSE,Talking through one's hat,English,41
LaBSE,Center of attention,English,21
LaBSE,Apple of everyone's eye,English,4
LaBSE,The stars are not aligned,English,5
LaBSE,Bad luck strikes,English,49
LaBSE,Cursed by fate,English,49
LaBSE,Throwing a lifeline,English,0
LaBSE,A breath of fresh air,English,49
LaBSE,all the time,English,42
LaBSE,day in and day out,English,40
LaBSE,overstepping the mark,English,23
LaBSE,pushing the envelope,English,23
LaBSE,no holds barred,English,5
LaBSE,Food and raiment,English,16
LaBSE,Pottering about,English,34
LaBSE,Milling around,English,34
LaBSE,Wandering aimlessly,English,46
LaBSE,through a twist of fate,English,46
LaBSE,light-fingered thief,English,11
LaBSE,Pots and pans,English,16
LaBSE,deadwood employee,English,20
LaBSE,inept subordinate,English,11
LaBSE,constantly,English,22
LaBSE,make a face,English,26
LaBSE,grimace in fear,English,46
LaBSE,crafty fellow,English,20
LaBSE,a hill of beans,English,13
LaBSE,horse feathers,English,43
LaBSE,baloney,English,14
LaBSE,highway,English,7
LaBSE,king's highway,English,28
LaBSE,The rainy season,English,40
LaBSE,cloud cover,English,13
LaBSE,blanket of clouds,English,13
LaBSE,overcast skies,English,32
LaBSE,Light of the home,English,39
LaBSE,keep house,English,39
LaBSE,shut-in,English,2
LaBSE,neck-deep,English,47
LaBSE,deeply immersed,English,2
LaBSE,House hunting (for marriage),English,45
LaBSE,Looking for a suitable match,English,25
LaBSE,Run a tight ship (in a domestic sense),English,45
LaBSE,renounce the world,English,23
LaBSE,take to the spiritual path,English,23
LaBSE,Making a house a home,English,39
LaBSE,Settling down as newlyweds,English,38
LaBSE,king-sized,English,14
LaBSE,oversized,English,48
LaBSE,stir up trouble at home,English,39
LaBSE,cause domestic discord,English,39
LaBSE,Rock the boat in the family,English,38
LaBSE,A prophet is not without honor save in his own country,English,25
LaBSE,Setting up the loom,English,34
LaBSE,Laying the groundwork,English,34
LaBSE,cutting off one's nose to spite one's face,English,26
LaBSE,self-sabotage,English,6
LaBSE,Bygone era,English,40
LaBSE,"Once bitten, twice shy",English,25
LaBSE,A burnt child dreads the fire,English,25
LaBSE,Build a nest,English,34
LaBSE,home and hearth,English,39
LaBSE,family life,English,38
LaBSE,Pacing the floor,English,34
LaBSE,Wearing out the carpet with worry,English,46
LaBSE,Read the room (in a family context),English,45
LaBSE,Know one's family inside out,English,38
LaBSE,broken home,English,39
LaBSE,family divided,English,38
LaBSE,marriage on the rocks,English,38
LaBSE,breaking up the family,English,38
LaBSE,family troublemaker,English,38
LaBSE,Beaming from ear to ear,English,0
LaBSE,Fifth wheel,English,21
LaBSE,Sower of discord,English,49
LaBSE,The enemy within,English,28
LaBSE,A house divided against itself cannot stand,English,25
LaBSE,Tie up loose ends,English,0
LaBSE,family-oriented,English,38
LaBSE,Fifth columnist,English,21
LaBSE,Traitor within,English,20
LaBSE,family matters,English,38
LaBSE,Airing one's dirty laundry,English,3
LaBSE,Washing dirty linen in public,English,25
LaBSE,Curiosity killed the cat,English,25
LaBSE,He who digs a pit for others falls in it himself,English,25
LaBSE,Wise up,English,34
LaBSE,Rule the roost,English,34
LaBSE,Keep house in order,English,39
LaBSE,Wear the pants in the family,English,38
LaBSE,Familiarity breeds contempt,English,49
LaBSE,Take for granted,English,34
LaBSE,The grass is always greener on the other side,English,25
LaBSE,to stir up trouble at home,English,39
LaBSE,to sow discord in the family,English,38
LaBSE,Keeping up appearances,English,34
LaBSE,In every nook and cranny,English,42
LaBSE,Everywhere under the sun,English,42
LaBSE,Stay at home,English,39
LaBSE,Be home,English,39
LaBSE,staying true to one's spouse,English,38
LaBSE,honoring the marriage bed,English,38
LaBSE,home and abroad,English,16
LaBSE,Pacing the floor with worry,English,46
LaBSE,Fretting over nothing from afar,English,0
LaBSE,No direct equivalent; akin to 'marrying off one's son' or 'welcoming a bride home',English,38
LaBSE,A snake in one's own bosom,English,41
LaBSE,Keep it in the family,English,38
LaBSE,Air one's dirty laundry in public (opposite usage),English,45
LaBSE,Biting off more than you can chew,English,25
LaBSE,Sticking your neck out unnecessarily,English,41
LaBSE,Out of one's own pocket,English,41
LaBSE,working for nothing,English,5
LaBSE,All brawn and no brains,English,5
LaBSE,Strong as an ox but lazy,English,10
LaBSE,The worm turns,English,21
LaBSE,From mouse to lion,English,3
LaBSE,By looks and hints,English,16
LaBSE,The lady of the house,English,39
LaBSE,Homemaker,English,39
LaBSE,family and kin,English,16
LaBSE,one's own people,English,24
LaBSE,Domestic woes,English,39
LaBSE,The cares of home,English,39
LaBSE,The shoemaker's children go barefoot,English,25
LaBSE,Homely,English,39
LaBSE,Down-home,English,39
LaBSE,sweating profusely,English,46
LaBSE,polish up,English,12
LaBSE,fine-tune,English,7
LaBSE,All dolled up,English,42
LaBSE,Painted beauty,English,49
LaBSE,War paint,English,21
LaBSE,Made-up doll,English,21
LaBSE,The ins and outs,English,16
LaBSE,Loopholes,English,21
LaBSE,give someone a few licks,English,17
LaBSE,rough up a bit,English,32
LaBSE,Take a beating,English,34
LaBSE,Get thrashed,English,34
LaBSE,open old wounds,English,32
LaBSE,take a hit,English,36
LaBSE,suffer a blow,English,23
LaBSE,lick one's wounds,English,41
LaBSE,to jolt into awareness,English,23
LaBSE,to wake up to reality,English,23
LaBSE,time heals all wounds,English,42
LaBSE,wily old fox,English,43
LaBSE,seasoned criminal,English,20
LaBSE,habitual offender,English,20
LaBSE,my bad,English,32
LaBSE,beyond measure,English,1
LaBSE,no bounds,English,5
LaBSE,measure up,English,36
LaBSE,lean times,English,40
LaBSE,times of scarcity,English,40
LaBSE,funeral expenses,English,6
LaBSE,Eat humble pie,English,29
LaBSE,rock solid,English,32
LaBSE,don't meddle in others' affairs,English,5
LaBSE,poke one's nose into someone's business,English,17
LaBSE,Snatching defeat from the jaws of victory,English,3
LaBSE,Falling at the last hurdle,English,0
LaBSE,Fall short of the mark,English,0
LaBSE,Come up short,English,34
LaBSE,Good karma,English,49
LaBSE,Heavenly reward,English,28
LaBSE,final expenses,English,6
LaBSE,the cost of dying,English,35
LaBSE,dotard,English,2
LaBSE,old fogey,English,32
LaBSE,Bow one's head,English,37
LaBSE,Hang one's head,English,37
LaBSE,castles in the air,English,9
LaBSE,Get the monkey off one's back,English,41
LaBSE,Talk someone out of a bad idea,English,17
LaBSE,collar someone,English,17
LaBSE,nab someone,English,17
LaBSE,grab by the scruff of the neck,English,9
LaBSE,strong-arm into doing something,English,25
LaBSE,To give someone the boot,English,17
LaBSE,To kick out,English,44
LaBSE,To show the door,English,44
LaBSE,nod one's head,English,37
LaBSE,shake one's head,English,37
LaBSE,Step up to the plate,English,0
LaBSE,To make someone else foot the bill,English,17
LaBSE,Passing the buck,English,34
LaBSE,to benefit at others' expense,English,17
LaBSE,to get a free ride,English,23
LaBSE,Wring money out of someone,English,17
LaBSE,To stick someone with the bill,English,17
LaBSE,To pass the buck on expenses,English,44
LaBSE,long-awaited dream,English,11
LaBSE,Stepping on others to get ahead,English,17
LaBSE,Climbing the ladder on the backs of others,English,41
LaBSE,killing oneself with work,English,35
LaBSE,sweat blood and tears,English,16
LaBSE,Shoulder the responsibility,English,34
LaBSE,Take on the burden,English,34
LaBSE,bull-necked,English,43
LaBSE,thick as a barrel,English,10
LaBSE,A burden on one's shoulders,English,41
LaBSE,Living off someone,English,17
LaBSE,Dumping responsibility on someone,English,17
LaBSE,The weight of the world on one's shoulders,English,25
LaBSE,Bearing a heavy yoke,English,0
LaBSE,to have a death wish,English,35
LaBSE,to bite off more than one can chew,English,25
LaBSE,Take on the responsibility,English,34
LaBSE,A devil on one's shoulder,English,41
LaBSE,The devil made me do it,English,28
LaBSE,reaching for the skies,English,9
LaBSE,Twist around one's little finger,English,41
LaBSE,thud,English,30
LaBSE,thump,English,18
LaBSE,doing hard time,English,23
LaBSE,breaking one's back with labor,English,9
LaBSE,grinding away at hard labor,English,9
LaBSE,Work like a dog,English,10
LaBSE,Toil away,English,34
LaBSE,Hand-to-mouth existence,English,31
LaBSE,grind away,English,12
LaBSE,yoke of matrimony,English,38
LaBSE,Lurk in the shadows,English,0
LaBSE,Play the waiting game,English,34
LaBSE,Earn one's bread by the sweat of one's brow,English,41
LaBSE,Reach for the stars,English,0
LaBSE,Sky's the limit,English,28
LaBSE,Touch the sky,English,34
LaBSE,Out of the woods,English,0
LaBSE,Safe and sound,English,16
LaBSE,dumb as a cow,English,10
LaBSE,stupid as an ox,English,10
LaBSE,Shutting the barn door after the horse has bolted,English,25
LaBSE,To give someone the creeps,English,17
LaBSE,Losing one's marbles,English,41
LaBSE,Mind going,English,8
LaBSE,Rack one's brains,English,41
LaBSE,Worry oneself sick,English,46
LaBSE,Lose one's mind,English,34
LaBSE,To pull strings,English,44
LaBSE,To maneuver skillfully,English,44
LaBSE,to lay the groundwork,English,23
LaBSE,to set the stage,English,23
LaBSE,Schadenfreude,English,49
LaBSE,One man's loss is another man's gain,English,25
LaBSE,Nero fiddles while Rome burns,English,25
LaBSE,Oblivious to the storm coming,English,0
